COMPUTED FEM SOLUTION:
phi[25766] = 0.936911
phi[25767] = 0.973479
phi[25768] = 1.010131
phi[25769] = 1.046867
phi[25770] = 1.083686
phi[25771] = 1.120587
phi[25772] = 1.157569
phi[25773] = 1.194632
phi[25774] = 1.231775
phi[25775] = 1.268997
phi[25776] = 1.306296
phi[25777] = 1.343672
phi[25778] = 1.381124
phi[25779] = 1.418650
phi[25780] = 1.456250
phi[25781] = 1.493922
phi[25782] = 1.531665
phi[25783] = 1.569477
phi[25784] = 1.607358
phi[25785] = 1.645306
phi[25786] = 1.683251
phi[25787] = 1.721263
phi[25788] = 1.759342
phi[25789] = 1.797485
phi[25790] = 1.835693
phi[25791] = 1.873962
phi[25792] = 1.912292
phi[25793] = 1.950681
phi[25794] = 1.989128
phi[25795] = 2.027632
phi[25796] = 2.066190
phi[25797] = 2.104802
phi[25798] = 2.143466
phi[25799] = 2.182180
phi[25800] = 2.220943
phi[25801] = 2.259754
phi[25802] = 2.298611
phi[25803] = 2.337512
phi[25804] = 2.376457
phi[25805] = 2.415444
phi[25806] = 2.454471
phi[25807] = 2.493538
phi[25808] = 2.532642
phi[25809] = 2.571783
phi[25810] = 2.610959
phi[25811] = 2.650169
phi[25812] = 2.689413
phi[25813] = 2.728687
phi[25814] = 2.767993
phi[25815] = 2.807327
phi[25816] = 2.846690
phi[25817] = 2.886080
phi[25818] = 2.925496
phi[25819] = 2.964938
phi[25820] = 3.004403
phi[25821] = 3.043892
phi[25822] = 3.083403
phi[25823] = 3.122935
phi[25824] = 3.162488
phi[25825] = 3.202061
phi[25826] = 3.241652
phi[25827] = 3.281262
phi[25828] = 3.320889
phi[25829] = 3.360533
phi[25830] = 3.400193
phi[25831] = 3.439868
phi[25832] = 3.479558
phi[25833] = 3.519262
phi[25834] = 3.558979
phi[25835] = 3.598709
phi[25836] = 3.638452
phi[25837] = 3.678206
phi[25838] = 3.717972
phi[25839] = 3.757748
phi[25840] = 3.797535
phi[25841] = 3.837332
phi[25842] = 3.877139
phi[25843] = 3.916954
phi[25844] = 3.956778
phi[25845] = 3.996611
phi[25846] = 4.036452
phi[25847] = 4.076300
phi[25848] = 4.116155
phi[25849] = 4.156018
phi[25850] = 4.195887
phi[25851] = 4.235763
phi[25852] = 4.275645
phi[25853] = 4.315533
phi[25854] = 4.355426
phi[25855] = 4.395325
phi[25856] = 4.435229
phi[25857] = 4.475138
phi[25858] = 4.515052
phi[25859] = 4.554971
phi[25860] = 4.594894
phi[25861] = 4.634821
phi[25862] = 4.674752
phi[25863] = 4.714688
phi[25864] = 4.754627
phi[25865] = 4.794570
phi[25866] = 4.834516
phi[25867] = 4.874466
phi[25868] = 4.914419
phi[25869] = 4.954375
phi[25870] = 4.994335
phi[25871] = 5.034297
phi[25872] = 5.074262
phi[25873] = 5.114231
phi[25874] = 5.154202
phi[25875] = 5.194176
phi[25876] = 5.234152
phi[25877] = 5.274131
phi[25878] = 5.314113
phi[25879] = 5.354097
phi[25880] = 5.394084
phi[25881] = 5.434073
phi[25882] = 5.474064
phi[25883] = 5.514058
phi[25884] = 5.554055
phi[25885] = 5.594054
phi[25886] = -4.813751
phi[25887] = -4.783748
phi[25888] = -4.753741
phi[25889] = -4.723730
phi[25890] = -4.693714
phi[25891] = -4.663693
phi[25892] = -4.633668
phi[25893] = -4.603638
phi[25894] = -4.573604
phi[25895] = -4.543565
phi[25896] = -4.513521
phi[25897] = -4.483472
phi[25898] = -4.453419
phi[25899] = -4.423361
phi[25900] = -4.393298
phi[25901] = -4.363230
phi[25902] = -4.333157
phi[25903] = -4.303079
phi[25904] = -4.272996
phi[25905] = -4.242908
phi[25906] = -4.212814
phi[25907] = -4.182716
phi[25908] = -4.152612
phi[25909] = -4.122502
phi[25910] = -4.092388
phi[25911] = -4.062267
phi[25912] = -4.032141
phi[25913] = -4.002009
phi[25914] = -3.971871
phi[25915] = -3.941727
phi[25916] = -3.911577
phi[25917] = -3.881421
phi[25918] = -3.851259
phi[25919] = -3.821090
phi[25920] = -3.790915
phi[25921] = -3.760733
phi[25922] = -3.730544
phi[25923] = -3.700348
phi[25924] = -3.670145
phi[25925] = -3.639934
phi[25926] = -3.609717
phi[25927] = -3.579492
phi[25928] = -3.549259
phi[25929] = -3.519018
phi[25930] = -3.488769
phi[25931] = -3.458512
phi[25932] = -3.428246
phi[25933] = -3.397972
phi[25934] = -3.367689
phi[25935] = -3.337397
phi[25936] = -3.307095
phi[25937] = -3.276784
phi[25938] = -3.246464
phi[25939] = -3.216133
phi[25940] = -3.185793
phi[25941] = -3.155442
phi[25942] = -3.125080
phi[25943] = -3.094708
phi[25944] = -3.064325
phi[25945] = -3.033930
phi[25946] = -3.003523
phi[25947] = -2.973104
phi[25948] = -2.942674
phi[25949] = -2.912230
phi[25950] = -2.881774
phi[25951] = -2.851305
phi[25952] = -2.820822
phi[25953] = -2.790326
phi[25954] = -2.759815
phi[25955] = -2.729290
phi[25956] = -2.698750
phi[25957] = -2.668195
phi[25958] = -2.637625
phi[25959] = -2.607038
phi[25960] = -2.576436
phi[25961] = -2.545816
phi[25962] = -2.515180
phi[25963] = -2.484526
phi[25964] = -2.453854
phi[25965] = -2.423164
phi[25966] = -2.392455
phi[25967] = -2.361727
phi[25968] = -2.330980
phi[25969] = -2.300212
phi[25970] = -2.269423
phi[25971] = -2.238614
phi[25972] = -2.207783
phi[25973] = -2.176930
phi[25974] = -2.146055
phi[25975] = -2.115156
phi[25976] = -2.084234
phi[25977] = -2.053287
phi[25978] = -2.022316
phi[25979] = -1.991320
phi[25980] = -1.960298
phi[25981] = -1.929249
phi[25982] = -1.898174
phi[25983] = -1.867070
phi[25984] = -1.835939
phi[25985] = -1.804778
phi[25986] = -1.773588
phi[25987] = -1.742308
phi[25988] = -1.710995
phi[25989] = -1.679648
phi[25990] = -1.648266
phi[25991] = -1.616850
phi[25992] = -1.585397
phi[25993] = -1.553908
phi[25994] = -1.522381
phi[25995] = -1.490816
phi[25996] = -1.459213
phi[25997] = -1.427569
phi[25998] = -1.395885
phi[25999] = -1.364160
phi[26000] = -1.332392
phi[26001] = -1.300581
phi[26002] = -1.268727
phi[26003] = -1.236827
phi[26004] = -1.204883
phi[26005] = -1.172892
phi[26006] = -1.140853
phi[26007] = -1.108766
phi[26008] = -1.076631
phi[26009] = -1.044445
phi[26010] = -1.012209
phi[26011] = -0.979921
phi[26012] = -0.947580
phi[26013] = -0.915185
phi[26014] = -0.882737
phi[26015] = -0.850232
phi[26016] = -0.817672
phi[26017] = -0.785054
phi[26018] = -0.752378
phi[26019] = -0.719642
phi[26020] = -0.686847
phi[26021] = -0.653990
phi[26022] = -0.621072
phi[26023] = -0.588090
phi[26024] = -0.555045
phi[26025] = -0.521935
phi[26026] = -0.488759
phi[26027] = -0.455516
phi[26028] = -0.422206
phi[26029] = -0.388827
phi[26030] = -0.355379
phi[26031] = -0.321860
phi[26032] = -0.288270
phi[26033] = -0.254608
phi[26034] = -0.220873
phi[26035] = -0.187064
phi[26036] = -0.153181
phi[26037] = -0.119221
phi[26038] = -0.085186
phi[26039] = -0.051073
phi[26040] = -0.016882
phi[26041] = 0.017387
phi[26042] = 0.051736
phi[26043] = 0.086165
phi[26044] = 0.120675
phi[26045] = 0.155267
phi[26046] = 0.189940
phi[26047] = 0.224696
phi[26048] = 0.259535
phi[26049] = 0.294458
phi[26050] = 0.329466
phi[26051] = 0.364557
phi[26052] = 0.399734
phi[26053] = 0.434996
phi[26054] = 0.470344
phi[26055] = 0.505778
phi[26056] = 0.541298
phi[26057] = 0.576905
phi[26058] = 0.612597
phi[26059] = 0.648376
phi[26060] = 0.684242
phi[26061] = 0.720194
phi[26062] = 0.756233
phi[26063] = 0.792357
phi[26064] = 0.828568
phi[26065] = 0.864864
phi[26066] = 0.901245
phi[26067] = 0.937712
phi[26068] = 0.974262
phi[26069] = 1.010897
phi[26070] = 1.047615
phi[26071] = 1.084416
phi[26072] = 1.121299
phi[26073] = 1.158263
phi[26074] = 1.195307
phi[26075] = 1.232432
phi[26076] = 1.269635
phi[26077] = 1.306915
phi[26078] = 1.344273
phi[26079] = 1.381706
phi[26080] = 1.419214
phi[26081] = 1.456795
phi[26082] = 1.494449
phi[26083] = 1.532173
phi[26084] = 1.569968
phi[26085] = 1.607831
phi[26086] = 1.645761
phi[26087] = 1.683698
phi[26088] = 1.721702
phi[26089] = 1.759772
phi[26090] = 1.797906
phi[26091] = 1.836105
phi[26092] = 1.874365
phi[26093] = 1.912686
phi[26094] = 1.951066
phi[26095] = 1.989504
phi[26096] = 2.027998
phi[26097] = 2.066548
phi[26098] = 2.105150
phi[26099] = 2.143805
phi[26100] = 2.182509
phi[26101] = 2.221263
phi[26102] = 2.260065
phi[26103] = 2.298913
phi[26104] = 2.337805
phi[26105] = 2.376741
phi[26106] = 2.415719
phi[26107] = 2.454738
phi[26108] = 2.493796
phi[26109] = 2.532892
phi[26110] = 2.572025
phi[26111] = 2.611193
phi[26112] = 2.650395
phi[26113] = 2.689630
phi[26114] = 2.728898
phi[26115] = 2.768195
phi[26116] = 2.807523
phi[26117] = 2.846878
phi[26118] = 2.886262
phi[26119] = 2.925671
phi[26120] = 2.965106
phi[26121] = 3.004565
phi[26122] = 3.044048
phi[26123] = 3.083553
phi[26124] = 3.123079
phi[26125] = 3.162627
phi[26126] = 3.202194
phi[26127] = 3.241780
phi[26128] = 3.281385
phi[26129] = 3.321007
phi[26130] = 3.360646
phi[26131] = 3.400301
phi[26132] = 3.439972
phi[26133] = 3.479657
phi[26134] = 3.519357
phi[26135] = 3.559071
phi[26136] = 3.598797
phi[26137] = 3.638536
phi[26138] = 3.678287
phi[26139] = 3.718049
phi[26140] = 3.757823
phi[26141] = 3.797606
phi[26142] = 3.837400
phi[26143] = 3.877204
phi[26144] = 3.917017
phi[26145] = 3.956838
phi[26146] = 3.996668
phi[26147] = 4.036507
phi[26148] = 4.076352
phi[26149] = 4.116206
phi[26150] = 4.156066
phi[26151] = 4.195934
phi[26152] = 4.235807
phi[26153] = 4.275687
phi[26154] = 4.315573
phi[26155] = 4.355465
phi[26156] = 4.395363
phi[26157] = 4.435265
phi[26158] = 4.475173
phi[26159] = 4.515086
phi[26160] = 4.555003
phi[26161] = 4.594925
phi[26162] = 4.634851
phi[26163] = 4.674781
phi[26164] = 4.714715
phi[26165] = 4.754653
phi[26166] = 4.794595
phi[26167] = 4.834541
phi[26168] = 4.874490
phi[26169] = 4.914442
phi[26170] = 4.954398
phi[26171] = 4.994357
phi[26172] = 5.034318
phi[26173] = 5.074283
phi[26174] = 5.114251
phi[26175] = 5.154222
phi[26176] = 5.194195
phi[26177] = 5.234171
phi[26178] = 5.274150
phi[26179] = 5.314131
phi[26180] = 5.354115
phi[26181] = 5.394102
phi[26182] = 5.434090
phi[26183] = 5.474082
phi[26184] = 5.514076
phi[26185] = 5.554072
phi[26186] = 5.594071
phi[26187] = -4.813620
phi[26188] = -4.783618
phi[26189] = -4.753611
phi[26190] = -4.723599
phi[26191] = -4.693583
phi[26192] = -4.663562
phi[26193] = -4.633536
phi[26194] = -4.603505
phi[26195] = -4.573470
phi[26196] = -4.543430
phi[26197] = -4.513385
phi[26198] = -4.483336
phi[26199] = -4.453281
phi[26200] = -4.423222
phi[26201] = -4.393157
phi[26202] = -4.363088
phi[26203] = -4.333014
phi[26204] = -4.302934
phi[26205] = -4.272849
phi[26206] = -4.242759
phi[26207] = -4.212664
phi[26208] = -4.182563
phi[26209] = -4.152457
phi[26210] = -4.122345
phi[26211] = -4.092228
phi[26212] = -4.062105
phi[26213] = -4.031976
phi[26214] = -4.001842
phi[26215] = -3.971701
phi[26216] = -3.941554
phi[26217] = -3.911401
phi[26218] = -3.881242
phi[26219] = -3.851076
phi[26220] = -3.820904
phi[26221] = -3.790725
phi[26222] = -3.760539
phi[26223] = -3.730346
phi[26224] = -3.700147
phi[26225] = -3.669939
phi[26226] = -3.639725
phi[26227] = -3.609503
phi[26228] = -3.579273
phi[26229] = -3.549036
phi[26230] = -3.518790
phi[26231] = -3.488536
phi[26232] = -3.458274
phi[26233] = -3.428003
phi[26234] = -3.397723
phi[26235] = -3.367435
phi[26236] = -3.337137
phi[26237] = -3.306830
phi[26238] = -3.276513
phi[26239] = -3.246186
phi[26240] = -3.215849
phi[26241] = -3.185502
phi[26242] = -3.155145
phi[26243] = -3.124776
phi[26244] = -3.094397
phi[26245] = -3.064006
phi[26246] = -3.033604
phi[26247] = -3.003190
phi[26248] = -2.972764
phi[26249] = -2.942325
phi[26250] = -2.911873
phi[26251] = -2.881409
phi[26252] = -2.850931
phi[26253] = -2.820440
phi[26254] = -2.789934
phi[26255] = -2.759415
phi[26256] = -2.728880
phi[26257] = -2.698331
phi[26258] = -2.667766
phi[26259] = -2.637186
phi[26260] = -2.606589
phi[26261] = -2.575976
phi[26262] = -2.545346
phi[26263] = -2.514699
phi[26264] = -2.484034
phi[26265] = -2.453351
phi[26266] = -2.422649
phi[26267] = -2.391929
phi[26268] = -2.361189
phi[26269] = -2.330429
phi[26270] = -2.299648
phi[26271] = -2.268847
phi[26272] = -2.238025
phi[26273] = -2.207181
phi[26274] = -2.176315
phi[26275] = -2.145425
phi[26276] = -2.114513
phi[26277] = -2.083576
phi[26278] = -2.052615
phi[26279] = -2.021630
phi[26280] = -1.990618
phi[26281] = -1.959581
phi[26282] = -1.928517
phi[26283] = -1.897425
phi[26284] = -1.866306
phi[26285] = -1.835158
phi[26286] = -1.803981
phi[26287] = -1.772775
phi[26288] = -1.741486
phi[26289] = -1.710164
phi[26290] = -1.678809
phi[26291] = -1.647419
phi[26292] = -1.615994
phi[26293] = -1.584533
phi[26294] = -1.553036
phi[26295] = -1.521501
phi[26296] = -1.489928
phi[26297] = -1.458316
phi[26298] = -1.426665
phi[26299] = -1.394973
phi[26300] = -1.363240
phi[26301] = -1.331465
phi[26302] = -1.299647
phi[26303] = -1.267786
phi[26304] = -1.235880
phi[26305] = -1.203928
phi[26306] = -1.171930
phi[26307] = -1.139885
phi[26308] = -1.107792
phi[26309] = -1.075651
phi[26310] = -1.043459
phi[26311] = -1.011217
phi[26312] = -0.978923
phi[26313] = -0.946577
phi[26314] = -0.914178
phi[26315] = -0.881724
phi[26316] = -0.849215
phi[26317] = -0.816650
phi[26318] = -0.784028
phi[26319] = -0.751348
phi[26320] = -0.718610
phi[26321] = -0.685811
phi[26322] = -0.652952
phi[26323] = -0.620030
phi[26324] = -0.587047
phi[26325] = -0.553999
phi[26326] = -0.520888
phi[26327] = -0.487710
phi[26328] = -0.454467
phi[26329] = -0.421156
phi[26330] = -0.387777
phi[26331] = -0.354329
phi[26332] = -0.320811
phi[26333] = -0.287222
phi[26334] = -0.253561
phi[26335] = -0.219828
phi[26336] = -0.186021
phi[26337] = -0.152140
phi[26338] = -0.118183
phi[26339] = -0.084151
phi[26340] = -0.050042
phi[26341] = -0.015856
phi[26342] = 0.018409
phi[26343] = 0.052753
phi[26344] = 0.087176
phi[26345] = 0.121680
phi[26346] = 0.156265
phi[26347] = 0.190931
phi[26348] = 0.225680
phi[26349] = 0.260511
phi[26350] = 0.295426
phi[26351] = 0.330424
phi[26352] = 0.365507
phi[26353] = 0.400674
phi[26354] = 0.435926
phi[26355] = 0.471263
phi[26356] = 0.506685
phi[26357] = 0.542194
phi[26358] = 0.577788
phi[26359] = 0.613468
phi[26360] = 0.649234
phi[26361] = 0.685087
phi[26362] = 0.721025
phi[26363] = 0.757049
phi[26364] = 0.793160
phi[26365] = 0.829355
phi[26366] = 0.865636
phi[26367] = 0.902002
phi[26368] = 0.938453
phi[26369] = 0.974988
phi[26370] = 1.011606
phi[26371] = 1.048308
phi[26372] = 1.085092
phi[26373] = 1.121958
phi[26374] = 1.158905
phi[26375] = 1.195933
phi[26376] = 1.233040
phi[26377] = 1.270226
phi[26378] = 1.307489
phi[26379] = 1.344830
phi[26380] = 1.382246
phi[26381] = 1.419736
phi[26382] = 1.457300
phi[26383] = 1.494937
phi[26384] = 1.532645
phi[26385] = 1.570423
phi[26386] = 1.608269
phi[26387] = 1.646184
phi[26388] = 1.684112
phi[26389] = 1.722108
phi[26390] = 1.760170
phi[26391] = 1.798297
phi[26392] = 1.836487
phi[26393] = 1.874739
phi[26394] = 1.913052
phi[26395] = 1.951424
phi[26396] = 1.989853
phi[26397] = 2.028339
phi[26398] = 2.066879
phi[26399] = 2.105473
phi[26400] = 2.144119
phi[26401] = 2.182816
phi[26402] = 2.221561
phi[26403] = 2.260354
phi[26404] = 2.299194
phi[26405] = 2.338078
phi[26406] = 2.377006
phi[26407] = 2.415975
phi[26408] = 2.454986
phi[26409] = 2.494036
phi[26410] = 2.533124
phi[26411] = 2.572249
phi[26412] = 2.611410
phi[26413] = 2.650605
phi[26414] = 2.689833
phi[26415] = 2.729093
phi[26416] = 2.768384
phi[26417] = 2.807705
phi[26418] = 2.847054
phi[26419] = 2.886430
phi[26420] = 2.925834
phi[26421] = 2.965262
phi[26422] = 3.004716
phi[26423] = 3.044193
phi[26424] = 3.083692
phi[26425] = 3.123213
phi[26426] = 3.162755
phi[26427] = 3.202318
phi[26428] = 3.241899
phi[26429] = 3.281499
phi[26430] = 3.321117
phi[26431] = 3.360751
phi[26432] = 3.400402
phi[26433] = 3.440069
phi[26434] = 3.479750
phi[26435] = 3.519446
phi[26436] = 3.559156
phi[26437] = 3.598879
phi[26438] = 3.638614
phi[26439] = 3.678362
phi[26440] = 3.718121
phi[26441] = 3.757892
phi[26442] = 3.797673
phi[26443] = 3.837464
phi[26444] = 3.877265
phi[26445] = 3.917075
phi[26446] = 3.956894
phi[26447] = 3.996722
phi[26448] = 4.036558
phi[26449] = 4.076402
phi[26450] = 4.116253
phi[26451] = 4.156111
phi[26452] = 4.195977
phi[26453] = 4.235849
phi[26454] = 4.275727
phi[26455] = 4.315612
phi[26456] = 4.355502
phi[26457] = 4.395398
phi[26458] = 4.435299
phi[26459] = 4.475205
phi[26460] = 4.515117
phi[26461] = 4.555033
phi[26462] = 4.594953
phi[26463] = 4.634878
phi[26464] = 4.674808
phi[26465] = 4.714741
phi[26466] = 4.754678
phi[26467] = 4.794619
phi[26468] = 4.834564
phi[26469] = 4.874512
phi[26470] = 4.914464
phi[26471] = 4.954419
phi[26472] = 4.994377
phi[26473] = 5.034338
phi[26474] = 5.074303
phi[26475] = 5.114270
phi[26476] = 5.154240
phi[26477] = 5.194213
phi[26478] = 5.234189
phi[26479] = 5.274167
phi[26480] = 5.314148
phi[26481] = 5.354132
phi[26482] = 5.394118
phi[26483] = 5.434107
phi[26484] = 5.474098
phi[26485] = 5.514092
phi[26486] = 5.554088
phi[26487] = 5.594087
phi[26488] = -4.813499
phi[26489] = -4.783496
phi[26490] = -4.753489
phi[26491] = -4.723477
phi[26492] = -4.693461
phi[26493] = -4.663439
phi[26494] = -4.633413
phi[26495] = -4.603382
phi[26496] = -4.573346
phi[26497] = -4.543305
phi[26498] = -4.513260
phi[26499] = -4.483209
phi[26500] = -4.453154
phi[26501] = -4.423093
phi[26502] = -4.393028
phi[26503] = -4.362957
phi[26504] = -4.332881
phi[26505] = -4.302800
phi[26506] = -4.272714
phi[26507] = -4.242622
phi[26508] = -4.212525
phi[26509] = -4.182422
phi[26510] = -4.152314
phi[26511] = -4.122200
phi[26512] = -4.092081
phi[26513] = -4.061955
phi[26514] = -4.031824
phi[26515] = -4.001687
phi[26516] = -3.971544
phi[26517] = -3.941394
phi[26518] = -3.911238
phi[26519] = -3.881076
phi[26520] = -3.850907
phi[26521] = -3.820732
phi[26522] = -3.790550
phi[26523] = -3.760360
phi[26524] = -3.730164
phi[26525] = -3.699961
phi[26526] = -3.669750
phi[26527] = -3.639531
phi[26528] = -3.609305
phi[26529] = -3.579071
phi[26530] = -3.548829
phi[26531] = -3.518579
phi[26532] = -3.488321
phi[26533] = -3.458054
phi[26534] = -3.427778
phi[26535] = -3.397494
phi[26536] = -3.367200
phi[26537] = -3.336897
phi[26538] = -3.306584
phi[26539] = -3.276262
phi[26540] = -3.245930
phi[26541] = -3.215587
phi[26542] = -3.185234
phi[26543] = -3.154870
phi[26544] = -3.124496
phi[26545] = -3.094110
phi[26546] = -3.063712
phi[26547] = -3.033303
phi[26548] = -3.002882
phi[26549] = -2.972449
phi[26550] = -2.942003
phi[26551] = -2.911544
phi[26552] = -2.881072
phi[26553] = -2.850586
phi[26554] = -2.820086
phi[26555] = -2.789573
phi[26556] = -2.759045
phi[26557] = -2.728502
phi[26558] = -2.697943
phi[26559] = -2.667370
phi[26560] = -2.636780
phi[26561] = -2.606174
phi[26562] = -2.575551
phi[26563] = -2.544912
phi[26564] = -2.514254
phi[26565] = -2.483579
phi[26566] = -2.452886
phi[26567] = -2.422174
phi[26568] = -2.391442
phi[26569] = -2.360691
phi[26570] = -2.329920
phi[26571] = -2.299128
phi[26572] = -2.268316
phi[26573] = -2.237481
phi[26574] = -2.206625
phi[26575] = -2.175746
phi[26576] = -2.144844
phi[26577] = -2.113919
phi[26578] = -2.082969
phi[26579] = -2.051995
phi[26580] = -2.020996
phi[26581] = -1.989971
phi[26582] = -1.958919
phi[26583] = -1.927841
phi[26584] = -1.896735
phi[26585] = -1.865601
phi[26586] = -1.834438
phi[26587] = -1.803246
phi[26588] = -1.772024
phi[26589] = -1.740727
phi[26590] = -1.709398
phi[26591] = -1.678035
phi[26592] = -1.646637
phi[26593] = -1.615204
phi[26594] = -1.583736
phi[26595] = -1.552231
phi[26596] = -1.520689
phi[26597] = -1.489109
phi[26598] = -1.457490
phi[26599] = -1.425832
phi[26600] = -1.394133
phi[26601] = -1.362393
phi[26602] = -1.330611
phi[26603] = -1.298787
phi[26604] = -1.266918
phi[26605] = -1.235006
phi[26606] = -1.203048
phi[26607] = -1.171044
phi[26608] = -1.138993
phi[26609] = -1.106895
phi[26610] = -1.074747
phi[26611] = -1.042550
phi[26612] = -1.010303
phi[26613] = -0.978004
phi[26614] = -0.945653
phi[26615] = -0.913249
phi[26616] = -0.880791
phi[26617] = -0.848278
phi[26618] = -0.815709
phi[26619] = -0.783084
phi[26620] = -0.750400
phi[26621] = -0.717658
phi[26622] = -0.684857
phi[26623] = -0.651995
phi[26624] = -0.619071
phi[26625] = -0.586085
phi[26626] = -0.553036
phi[26627] = -0.519923
phi[26628] = -0.486744
phi[26629] = -0.453500
phi[26630] = -0.420189
phi[26631] = -0.386809
phi[26632] = -0.353361
phi[26633] = -0.319844
phi[26634] = -0.286256
phi[26635] = -0.252596
phi[26636] = -0.218864
phi[26637] = -0.185059
phi[26638] = -0.151181
phi[26639] = -0.117227
phi[26640] = -0.083198
phi[26641] = -0.049093
phi[26642] = -0.014910
phi[26643] = 0.019350
phi[26644] = 0.053689
phi[26645] = 0.088108
phi[26646] = 0.122606
phi[26647] = 0.157184
phi[26648] = 0.191844
phi[26649] = 0.226586
phi[26650] = 0.261410
phi[26651] = 0.296317
phi[26652] = 0.331307
phi[26653] = 0.366381
phi[26654] = 0.401539
phi[26655] = 0.436781
phi[26656] = 0.472108
phi[26657] = 0.507521
phi[26658] = 0.543018
phi[26659] = 0.578601
phi[26660] = 0.614270
phi[26661] = 0.650025
phi[26662] = 0.685865
phi[26663] = 0.721790
phi[26664] = 0.757802
phi[26665] = 0.793899
phi[26666] = 0.830081
phi[26667] = 0.866348
phi[26668] = 0.902700
phi[26669] = 0.939136
phi[26670] = 0.975656
phi[26671] = 1.012260
phi[26672] = 1.048946
phi[26673] = 1.085715
phi[26674] = 1.122566
phi[26675] = 1.159498
phi[26676] = 1.196509
phi[26677] = 1.233601
phi[26678] = 1.270771
phi[26679] = 1.308018
phi[26680] = 1.345343
phi[26681] = 1.382743
phi[26682] = 1.420218
phi[26683] = 1.457766
phi[26684] = 1.495387
phi[26685] = 1.533080
phi[26686] = 1.570842
phi[26687] = 1.608674
phi[26688] = 1.646573
phi[26689] = 1.684495
phi[26690] = 1.722484
phi[26691] = 1.760538
phi[26692] = 1.798658
phi[26693] = 1.836840
phi[26694] = 1.875085
phi[26695] = 1.913390
phi[26696] = 1.951754
phi[26697] = 1.990175
phi[26698] = 2.028653
phi[26699] = 2.067186
phi[26700] = 2.105772
phi[26701] = 2.144410
phi[26702] = 2.183098
phi[26703] = 2.221836
phi[26704] = 2.260621
phi[26705] = 2.299453
phi[26706] = 2.338329
phi[26707] = 2.377250
phi[26708] = 2.416212
phi[26709] = 2.455215
phi[26710] = 2.494258
phi[26711] = 2.533339
phi[26712] = 2.572457
phi[26713] = 2.611611
phi[26714] = 2.650799
phi[26715] = 2.690020
phi[26716] = 2.729274
phi[26717] = 2.768558
phi[26718] = 2.807873
phi[26719] = 2.847216
phi[26720] = 2.886587
phi[26721] = 2.925984
phi[26722] = 2.965407
phi[26723] = 3.004855
phi[26724] = 3.044327
phi[26725] = 3.083821
phi[26726] = 3.123337
phi[26727] = 3.162875
phi[26728] = 3.202432
phi[26729] = 3.242009
phi[26730] = 3.281605
phi[26731] = 3.321218
phi[26732] = 3.360849
phi[26733] = 3.400496
phi[26734] = 3.440158
phi[26735] = 3.479836
phi[26736] = 3.519529
phi[26737] = 3.559235
phi[26738] = 3.598955
phi[26739] = 3.638687
phi[26740] = 3.678432
phi[26741] = 3.718188
phi[26742] = 3.757956
phi[26743] = 3.797734
phi[26744] = 3.837523
phi[26745] = 3.877321
phi[26746] = 3.917129
phi[26747] = 3.956946
phi[26748] = 3.996771
phi[26749] = 4.036605
phi[26750] = 4.076447
phi[26751] = 4.116296
phi[26752] = 4.156153
phi[26753] = 4.196017
phi[26754] = 4.235887
phi[26755] = 4.275764
phi[26756] = 4.315647
phi[26757] = 4.355536
phi[26758] = 4.395430
phi[26759] = 4.435330
phi[26760] = 4.475235
phi[26761] = 4.515146
phi[26762] = 4.555061
phi[26763] = 4.594980
phi[26764] = 4.634904
phi[26765] = 4.674832
phi[26766] = 4.714765
phi[26767] = 4.754701
phi[26768] = 4.794642
phi[26769] = 4.834586
phi[26770] = 4.874533
phi[26771] = 4.914484
phi[26772] = 4.954438
phi[26773] = 4.994396
phi[26774] = 5.034357
phi[26775] = 5.074321
phi[26776] = 5.114288
phi[26777] = 5.154257
phi[26778] = 5.194230
phi[26779] = 5.234205
phi[26780] = 5.274183
phi[26781] = 5.314164
phi[26782] = 5.354148
phi[26783] = 5.394134
phi[26784] = 5.434122
phi[26785] = 5.474114
phi[26786] = 5.514107
phi[26787] = 5.554104
phi[26788] = 5.594102
phi[26789] = -4.813388
phi[26790] = -4.783385
phi[26791] = -4.753378
phi[26792] = -4.723366
phi[26793] = -4.693349
phi[26794] = -4.663327
phi[26795] = -4.633300
phi[26796] = -4.603269
phi[26797] = -4.573232
phi[26798] = -4.543191
phi[26799] = -4.513144
phi[26800] = -4.483093
phi[26801] = -4.453037
phi[26802] = -4.422975
phi[26803] = -4.392908
phi[26804] = -4.362836
phi[26805] = -4.332759
phi[26806] = -4.302677
phi[26807] = -4.272589
phi[26808] = -4.242496
phi[26809] = -4.212397
phi[26810] = -4.182292
phi[26811] = -4.152182
phi[26812] = -4.122067
phi[26813] = -4.091945
phi[26814] = -4.061818
phi[26815] = -4.031684
phi[26816] = -4.001545
phi[26817] = -3.971399
phi[26818] = -3.941247
phi[26819] = -3.911089
phi[26820] = -3.880924
phi[26821] = -3.850752
phi[26822] = -3.820574
phi[26823] = -3.790388
phi[26824] = -3.760196
phi[26825] = -3.729996
phi[26826] = -3.699790
phi[26827] = -3.669575
phi[26828] = -3.639353
phi[26829] = -3.609124
phi[26830] = -3.578886
phi[26831] = -3.548640
phi[26832] = -3.518386
phi[26833] = -3.488123
phi[26834] = -3.457852
phi[26835] = -3.427572
phi[26836] = -3.397283
phi[26837] = -3.366984
phi[26838] = -3.336676
phi[26839] = -3.306359
phi[26840] = -3.276031
